Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000+10:00,00:15:00.000+10:00,15.294269561767578,,-37.83485412597656,145.1828155517578,-37.8280143737793,145.18844604492188,,,,,,,,577999,,
00:15:00.000+10:00,00:30:00.000+10:00,15.294269561767578,,-37.83485412597656,145.18191528320312,-37.82624816894531,145.18844604492188,,,,4,,,,828877,,
00:30:00.000+10:00,00:45:00.000+10:00,15.294268608093262,,-37.832035064697266,145.1829376220703,-37.828372955322266,145.18373107910156,,,,10,,,,900000,,
00:45:00.000+10:00,01:00:00.000+10:00,15.294268608093262,,-37.83485412597656,145.1840057373047,-37.829532623291016,145.18844604492188,,,,3,,,,900000,,
01:00:00.000+10:00,01:15:00.000+10:00,15.294268608093262,,-37.83485412597656,145.1833953857422,-37.82789993286133,145.18844604492188,,,,4,,,,900000,,
01:15:00.000+10:00,01:30:00.000+10:00,15.294268608093262,,-37.83074188232422,145.18319702148438,-37.828582763671875,145.18359375,,,,,,,,900000,,
01:30:00.000+10:00,01:45:00.000+10:00,15.294268608093262,,-37.82868576049805,145.18344116210938,-37.82851791381836,145.18357849121094,,,,,,,,900000,,
01:45:00.000+10:00,02:00:00.000+10:00,15.294268608093262,,-37.828697204589844,145.18316650390625,-37.828365325927734,145.18359375,,,,,,,,900000,,
02:00:00.000+10:00,02:15:00.000+10:00,15.294268608093262,,-37.83485412597656,145.18357849121094,-37.828433990478516,145.18844604492188,,,,,,,,900000,,
02:15:00.000+10:00,02:30:00.000+10:00,15.294268608093262,,-37.83485412597656,145.18350219726562,-37.82862091064453,145.18844604492188,,,,,,,,900000,,
02:30:00.000+10:00,02:45:00.000+10:00,15.294268608093262,,-37.83485412597656,145.1835479736328,-37.82856369018555,145.18844604492188,,,,,,,,900000,,
02:45:00.000+10:00,03:00:00.000+10:00,15.294268608093262,,-37.83485412597656,145.18353271484375,-37.82864761352539,145.18844604492188,,,,,,,,900000,,
03:00:00.000+10:00,03:15:00.000+10:00,15.294268608093262,,-37.83485412597656,145.1834716796875,-37.828582763671875,145.18844604492188,,,,,,,,900000,,
03:15:00.000+10:00,03:30:00.000+10:00,15.294268608093262,,-37.83485412597656,145.18353271484375,-37.82865524291992,145.18844604492188,,,,,,,,900000,,
03:30:00.000+10:00,03:45:00.000+10:00,15.294268608093262,,-37.828712463378906,145.18357849121094,-37.82863235473633,145.1836700439453,,,,,,,,900000,,
03:45:00.000+10:00,04:00:00.000+10:00,15.294268608093262,,-37.83485412597656,145.18356323242188,-37.82865524291992,145.18844604492188,,,,,,,,900000,,
04:00:00.000+10:00,04:15:00.000+10:00,15.294268608093262,,-37.83485412597656,145.18353271484375,-37.82856369018555,145.18844604492188,,,,,,,,900000,,
04:15:00.000+10:00,04:30:00.000+10:00,15.294268608093262,,-37.833919525146484,145.18348693847656,-37.828609466552734,145.18856811523438,,,,,,,,900000,,
04:30:00.000+10:00,04:45:00.000+10:00,15.294268608093262,,-37.83485412597656,145.18344116210938,-37.82856750488281,145.18844604492188,,,,,,,,900000,,
04:45:00.000+10:00,05:00:00.000+10:00,15.294268608093262,,-37.83485412597656,145.1834716796875,-37.82864761352539,145.18844604492188,,,,,,,,900000,,
05:00:00.000+10:00,05:15:00.000+10:00,15.294268608093262,,-37.828670501708984,145.18353271484375,-37.828582763671875,145.18365478515625,,,,,,,,900000,,
05:15:00.000+10:00,05:30:00.000+10:00,15.294268608093262,,-37.82863998413086,145.18359375,-37.82863998413086,145.18359375,,,,,,,,900000,,
05:30:00.000+10:00,05:45:00.000+10:00,15.294268608093262,,,,,,,,,,,,,900000,,
05:45:00.000+10:00,06:00:00.000+10:00,15.294268608093262,,-37.828651428222656,145.1835479736328,-37.82861328125,145.18365478515625,,,,,,,,900000,,
06:00:00.000+10:00,06:15:00.000+10:00,15.294268608093262,,-37.82863235473633,145.1835479736328,-37.82863235473633,145.1835479736328,,,,,,,,900000,,
06:15:00.000+10:00,06:30:00.000+10:00,15.294268608093262,,,,,,,,,,,,,900000,,
06:30:00.000+10:00,06:45:00.000+10:00,15.294268608093262,,-37.828670501708984,145.18357849121094,-37.828670501708984,145.18365478515625,,,,,,,,900000,,
06:45:00.000+10:00,07:00:00.000+10:00,15.294268608093262,,-37.828670501708984,145.18357849121094,-37.828651428222656,145.18365478515625,,,,,,,,900000,,
