Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000+10:00,00:15:00.000+10:00,15.294269561767578,,-37.828643798828125,145.1835479736328,-37.82855224609375,145.18373107910156,,,,4,,,,900000,,
00:15:00.000+10:00,00:30:00.000+10:00,15.294269561767578,,-37.828643798828125,145.1835479736328,-37.8286018371582,145.1836395263672,,,,3,,,,900000,,
00:30:00.000+10:00,00:45:00.000+10:00,15.294269561767578,,-37.83485412597656,145.18360900878906,-37.8286018371582,145.18844604492188,,,,0,,,,405026,,
00:45:00.000+10:00,01:00:00.000+10:00,15.294271469116211,,-37.83485412597656,145.18359375,-37.8286247253418,145.18844604492188,,,,1,,,,900000,,
01:00:00.000+10:00,01:15:00.000+10:00,15.294271469116211,,-37.83485412597656,145.1824493408203,-37.828556060791016,145.18844604492188,,,,2,,,,850468,,
01:15:00.000+10:00,01:30:00.000+10:00,15.294269561767578,,-37.83485412597656,145.1754608154297,-37.82859802246094,145.18844604492188,,,,,,,,900000,,
01:30:00.000+10:00,01:45:00.000+10:00,15.294269561767578,,-37.83485412597656,145.18028259277344,-37.8285026550293,145.18844604492188,,,,,,,,900000,,
01:45:00.000+10:00,02:00:00.000+10:00,15.294269561767578,,-37.82864761352539,145.18345642089844,-37.828548431396484,145.1836700439453,,,,,,,,900000,,
02:00:00.000+10:00,02:15:00.000+10:00,15.294269561767578,,-37.83485412597656,145.1830596923828,-37.82859802246094,145.18844604492188,,,,,,,,900000,,
02:15:00.000+10:00,02:30:00.000+10:00,15.294269561767578,,-37.83485412597656,145.1835479736328,-37.828495025634766,145.18844604492188,,,,,,,,900000,,
02:30:00.000+10:00,02:45:00.000+10:00,15.294269561767578,,-37.83485412597656,145.1820526123047,-37.82845687866211,145.18844604492188,,,,,,,,900000,,
02:45:00.000+10:00,03:00:00.000+10:00,15.294269561767578,,-37.83485412597656,145.18353271484375,-37.82856750488281,145.18844604492188,,,,,,,,900000,,
03:00:00.000+10:00,03:15:00.000+10:00,15.294269561767578,,-37.83485412597656,145.1833953857422,-37.828582763671875,145.18844604492188,,,,,,,,900000,,
03:15:00.000+10:00,03:30:00.000+10:00,15.294269561767578,,-37.83485412597656,145.1835174560547,-37.828575134277344,145.18844604492188,,,,,,,,900000,,
03:30:00.000+10:00,03:45:00.000+10:00,15.294269561767578,,-37.8286018371582,145.1836395263672,-37.8286018371582,145.1836395263672,,,,,,,,900000,,
03:45:00.000+10:00,04:00:00.000+10:00,15.294269561767578,,-37.828643798828125,145.1835479736328,-37.828643798828125,145.1835479736328,,,,,,,,900000,,
04:00:00.000+10:00,04:15:00.000+10:00,15.294269561767578,,-37.828697204589844,145.18359375,-37.8286018371582,145.1836395263672,,,,,,,,900000,,
04:15:00.000+10:00,04:30:00.000+10:00,15.294269561767578,,-37.828643798828125,145.1835479736328,-37.8286018371582,145.1836395263672,,,,,,,,900000,,
04:30:00.000+10:00,04:45:00.000+10:00,15.294269561767578,,-37.828697204589844,145.18359375,-37.82855224609375,145.18359375,,,,,,,,900000,,
04:45:00.000+10:00,05:00:00.000+10:00,15.294269561767578,,-37.828643798828125,145.1835479736328,-37.8286018371582,145.1836395263672,,,,,,,,900000,,
05:00:00.000+10:00,05:15:00.000+10:00,15.294269561767578,,-37.828643798828125,145.1835479736328,-37.8286018371582,145.1836395263672,,,,,,,,900000,,
05:15:00.000+10:00,05:30:00.000+10:00,15.294269561767578,,,,,,,,,,,,,900000,,
05:30:00.000+10:00,05:45:00.000+10:00,15.294269561767578,,-37.828643798828125,145.18350219726562,-37.82859420776367,145.1835479736328,,,,,,,,900000,,
05:45:00.000+10:00,06:00:00.000+10:00,15.294269561767578,,,,,,,,,,,,,900000,,
06:00:00.000+10:00,06:15:00.000+10:00,15.294269561767578,,-37.828643798828125,145.1835479736328,-37.8286018371582,145.1836395263672,,,,,,,,900000,,
06:15:00.000+10:00,06:30:00.000+10:00,15.294269561767578,,-37.828643798828125,145.1835479736328,-37.8286018371582,145.1836395263672,,,,,,,,900000,,
06:30:00.000+10:00,06:45:00.000+10:00,15.294269561767578,,,,,,,,,,,,,900000,,
06:45:00.000+10:00,07:00:00.000+10:00,15.294269561767578,,-37.828643798828125,145.1835479736328,-37.8286018371582,145.1836395263672,,,,,,,,900000,,
07:00:00.000+10:00,07:15:00.000+10:00,15.294269561767578,,-37.828643798828125,145.1835479736328,-37.8286018371582,145.1836395263672,,,,,,,,900000,,
07:15:00.000+10:00,07:30:00.000+10:00,15.294269561767578,,-37.828643798828125,145.1835479736328,-37.828643798828125,145.1835479736328,,,,,,,,900000,,
07:30:00.000+10:00,07:45:00.000+10:00,15.294269561767578,,,,,,,,,,,,,900000,,
07:45:00.000+10:00,08:00:00.000+10:00,15.294269561767578,,-37.828643798828125,145.1835479736328,-37.8286018371582,145.1836395263672,,,,,,,,900000,,
08:00:00.000+10:00,08:15:00.000+10:00,15.294269561767578,,,,,,,,,,,,,900000,,
08:15:00.000+10:00,08:30:00.000+10:00,15.294269561767578,,-37.828643798828125,145.1835479736328,-37.8286018371582,145.1836395263672,,,,,,,,900000,,
08:30:00.000+10:00,08:45:00.000+10:00,15.294269561767578,,-37.828643798828125,145.1835479736328,-37.828643798828125,145.1835479736328,,,,,,,,900000,,
08:45:00.000+10:00,09:00:00.000+10:00,15.294269561767578,,-37.82861328125,145.18360900878906,-37.82861328125,145.18360900878906,,,,,,,,900000,,
09:00:00.000+10:00,09:15:00.000+10:00,15.294269561767578,,-37.828643798828125,145.1835479736328,-37.8286018371582,145.1836395263672,,,,1,,,,900000,,
09:15:00.000+10:00,09:30:00.000+10:00,15.294269561767578,,-37.8286247253418,145.18359375,-37.8286018371582,145.1836395263672,,,,28,,,,900000,,
09:30:00.000+10:00,09:45:00.000+10:00,15.294269561767578,,-37.828330993652344,145.1386260986328,-37.79820251464844,145.1853485107422,17.010143280029297,26.700151443481445,7.800230979919434,92,,,,373221,,
09:45:00.000+10:00,10:00:00.000+10:00,15.294268608093262,,-37.798343658447266,144.9562530517578,-37.776092529296875,145.12045288085938,19.564184188842773,30.420001983642578,0.6200806498527527,,,,,,,
10:00:00.000+10:00,10:15:00.000+10:00,19.034841537475586,43.58775329589844,-37.80375671386719,144.95236206054688,-37.797943115234375,144.95692443847656,6.600301265716553,12.04004192352295,1.1605602502822876,124,,,,539388,73980,
10:15:00.000+10:00,10:30:00.000+10:00,15.294270515441895,,,,,,,,,104,,,,900000,,
10:30:00.000+10:00,10:45:00.000+10:00,15.294270515441895,,,,,,,,,33,,,,900000,,
10:45:00.000+10:00,11:00:00.000+10:00,15.294270515441895,,,,,,,,,0,,,,900000,,
11:00:00.000+10:00,11:15:00.000+10:00,20.385906219482422,49.70265579223633,-37.8060417175293,144.9510498046875,-37.798187255859375,144.9605712890625,4.211863994598389,13.413787841796875,0.5921148061752319,100,,,,146090,100701,
11:15:00.000+10:00,11:30:00.000+10:00,15.294270515441895,,-37.80670166015625,144.95773315429688,-37.803653717041016,144.96070861816406,2.4800000190734863,2.4800000190734863,2.4800000190734863,,,,,,,
11:30:00.000+10:00,11:45:00.000+10:00,15.294270515441895,,-37.80670166015625,144.94418334960938,-37.80038833618164,144.96054077148438,3.8552029132843018,9.851832389831543,0.5077400803565979,,,,,,,
11:45:00.000+10:00,12:00:00.000+10:00,31.526565551757812,311.34674072265625,-37.802467346191406,144.94410705566406,-37.80046463012695,144.95950317382812,6.8780999183654785,7.2801103591918945,2.8976197242736816,485,,,,28192,279748,17945
12:00:00.000+10:00,12:15:00.000+10:00,22.017541885375977,87.37911987304688,-37.80301284790039,144.95950317382812,-37.80264663696289,144.9597625732422,0.6931810975074768,0.6931810975074768,0.6931810975074768,68,,,,842210,,57790
12:15:00.000+10:00,12:30:00.000+10:00,15.294270515441895,,-37.80366516113281,144.95864868164062,-37.80266571044922,144.96011352539062,1.1122329235076904,1.6144659519195557,0.6100000143051147,4,,,,900000,,
