Date,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
2016-11-29,1686.49267578125,3100.796630859375,-37.837493896484375,144.97000122070312,-37.8105354309082,145.1958465576172,7.474978923797607,21.2099609375,0.5099019408226013,6208,,,,,72564519,3780232,
2016-11-30,1678.2352294921875,2987.052978515625,-37.897579193115234,144.95849609375,-37.77973937988281,145.18504333496094,2.9528005123138428,28.82001495361328,0.5714017748832703,5803,,,,,70355673,3622800,
2016-12-01,1624.2232666015625,2234.48291015625,-37.83073043823242,144.9716339111328,-37.810333251953125,145.1837615966797,6.414308547973633,23.00005531311035,0.5,4066,,,,,75982314,2592855,
2016-12-02,1956.29541015625,7119.38818359375,-37.829193115234375,144.9626007080078,-37.80109405517578,145.1837158203125,3.5501089096069336,21.3799991607666,0.5199999809265137,13693,,,,,70269717,8925089,
2016-12-03,1576.602783203125,813.8443603515625,-37.85417556762695,144.99559020996094,-37.81290054321289,145.18572998046875,3.5538222789764404,19.390064239501953,0.5135172605514526,2420,,,,,72808252,1684781,
2016-12-04,1637.655517578125,1693.6932373046875,-37.85432052612305,144.84881591796875,-37.669185638427734,145.22967529296875,9.25325870513916,32.59000778198242,0.5299999713897705,3321,,,,,71286040,2848997,
2016-12-05,1855.884033203125,5780.62939453125,-37.83761978149414,144.9678497314453,-37.79808044433594,145.1875457763672,5.919012546539307,26.270488739013672,0.5554277300834656,10286,,,,,72801323,6266750,319020
2016-12-06,1776.3104248046875,3827.568359375,-37.8364372253418,144.96974182128906,-37.81165313720703,145.1965789794922,6.999662399291992,19.560367584228516,0.5001000165939331,7055,,,,,70626365,5492986,
2016-12-07,1815.430908203125,5192.80224609375,-37.83999252319336,144.94876098632812,-37.81007766723633,145.18930053710938,3.593574285507202,17.8700008392334,0.6181423664093018,9038,,,,,64438088,6198319,
2016-12-08,1659.9813232421875,3473.5703125,-37.83580017089844,144.96560668945312,-37.779598236083984,145.18528747558594,4.5755228996276855,33.3900032043457,0.5099999904632568,5278,,,,,73824599,3274725,
2016-12-09,1816.80908203125,6164.80419921875,-37.831085205078125,144.96243286132812,-37.77979278564453,145.18637084960938,2.4242470264434814,30.630006790161133,0.5099999904632568,9680,,,,,70011898,6255939,
2016-12-10,1691.00634765625,2630.60107421875,-37.83769226074219,145.1212615966797,-37.8110237121582,145.23101806640625,2.463038921356201,24.000001907348633,0.5199999809265137,5379,,,,,73204779,3866334,
2016-12-11,1512.6553955078125,278.6102294921875,-37.83640670776367,144.8480224609375,-37.66970443725586,145.1858367919922,4.091775894165039,36.031166076660156,0.5,788,,,,,73499561,453842,
2016-12-12,1625.441162109375,1893.10107421875,-37.83485412597656,144.9700927734375,-37.80738830566406,145.19354248046875,3.32997727394104,18.480173110961914,0.5199999809265137,4090,,,,,74718514,2254888,157485
2016-12-13,1753.189208984375,4342.9462890625,-37.837406158447266,144.9663848876953,-37.811397552490234,145.19375610351562,5.440070629119873,29.697940826416016,0.5000999569892883,7003,,,,,74446392,4940835,
2016-12-14,1671.563720703125,3183.885009765625,-37.83760070800781,144.9700927734375,-37.81005096435547,145.185791015625,6.947038173675537,22.710006713867188,0.5099999904632568,5427,,,,,75250199,3422100,
2016-12-15,1682.408935546875,3763.235595703125,-37.832576751708984,144.9701690673828,-37.811771392822266,145.1842041015625,5.167058944702148,22.160036087036133,0.5,6010,,,,,76219656,3699301,
2016-12-16,1844.6904296875,5324.8046875,-37.83073425292969,144.9659423828125,-37.7694206237793,145.18606567382812,2.6621055603027344,29.190248489379883,0.5457105040550232,9585,,,,,71046499,6794921,
2016-12-17,1501.3544921875,297.00762939453125,-37.841060638427734,145.1725311279297,-37.81006622314453,145.19708251953125,4.287484645843506,19.070512771606445,0.5140038728713989,911,,,,,82825355,249888,
2016-12-18,1620.1328125,1623.3345947265625,-37.909996032714844,145.05398559570312,-37.82305145263672,145.18844604492188,3.423145294189453,33.959999084472656,0.5721887946128845,2985,,,,,75011786,2514854,
2016-12-19,1689.1207275390625,3273.597412109375,-37.83561325073242,144.9658203125,-37.771820068359375,145.185791015625,5.724856376647949,27.670000076293945,0.5437830686569214,6332,,,,,73129653,3095654,320346
2016-12-20,1719.8984375,3914.32177734375,-37.83485412597656,144.96548461914062,-37.771461486816406,145.1935577392578,2.687323570251465,28.19000244140625,0.5787054300308228,7833,,,,,74217186,4417270,
2016-12-21,1618.904052734375,2255.796142578125,-37.83485412597656,144.96519470214844,-37.78191375732422,145.18844604492188,5.561450958251953,29.02029037475586,0.5400000214576721,3823,,,,,76014403,2491427,
2016-12-22,1799.530517578125,5552.46142578125,-37.842166900634766,144.96047973632812,-37.81032943725586,145.19003295898438,4.910186767578125,21.510000228881836,0.5299999713897705,9121,,,,,68080855,5935765,
2016-12-23,1660.55712890625,2190.1767578125,-37.83713150024414,144.9638214111328,-37.784610748291016,145.1949462890625,4.359368324279785,30.360027313232422,0.5035871267318726,4694,,,,,74017325,3285704,
2016-12-24,1991.5706787109375,6483.52685546875,-37.90755844116211,145.00245666503906,-37.814151763916016,145.2062530517578,8.062332153320312,29.6200008392334,0.5015974640846252,10648,,,,,60629467,5154576,1168982
2016-12-25,1494.7669677734375,191.03456115722656,-37.831512451171875,144.8494415283203,-37.66987228393555,145.18740844726562,19.504554748535156,31.5,0.5299999713897705,224,,,,,78781616,97172,
2016-12-26,1668.8294677734375,2131.7548828125,-37.89106750488281,144.96226501464844,-37.779964447021484,145.19387817382812,3.3165361881256104,46.480003356933594,0.5199999809265137,4999,,,,,68574475,3443445,
2016-12-27,1666.7335205078125,2347.822509765625,-37.83875274658203,145.14878845214844,-37.81328201293945,145.229248046875,3.7803406715393066,23.0,0.5299999713897705,4944,,,,,77922015,3008092,167123
2016-12-28,1773.6033935546875,5336.51123046875,-37.8350830078125,144.96385192871094,-37.81049346923828,145.18423461914062,4.220590114593506,40.58012390136719,0.5199999809265137,8988,,,,,74686954,5441360,
2016-12-29,1664.6925048828125,2428.416259765625,-37.83681869506836,144.97146606445312,-37.80973815917969,145.18844604492188,2.8654518127441406,27.520000457763672,0.5099999904632568,4711,,,,,75771903,3092953,118425
2016-12-30,1647.509521484375,3390.081298828125,-37.83049011230469,144.95550537109375,-37.808406829833984,145.18899536132812,4.218245029449463,20.7401180267334,0.5603570342063904,5326,,,,,76312310,2995651,
2016-12-31,1588.584716796875,1608.921875,-37.952144622802734,145.1497802734375,-37.80752182006836,145.23284912109375,4.122756004333496,22.326292037963867,0.5000999569892883,3202,,,,,79093808,1913267,
2017-01-01,1517.242431640625,452.5244445800781,-37.83753204345703,145.1820831298828,-37.82793045043945,145.1848602294922,1.3000080585479736,15.010479927062988,0.5,1021,,,,,82573695,514610,
2017-01-02,1496.7825927734375,39.919281005859375,-37.837547302246094,145.181640625,-37.82837677001953,145.1855926513672,1.0718035697937012,14.550278663635254,0.5,317,,,,,73314851,162698,
2017-01-03,1709.3614501953125,4020.3740234375,-37.837257385253906,144.9656524658203,-37.78394317626953,145.1859588623047,5.060324192047119,37.58002471923828,0.50803542137146,6630,,,,,70167186,4154224,
2017-01-04,1715.5682373046875,3642.112060546875,-37.837257385253906,144.96597290039062,-37.7796745300293,145.18844604492188,3.6803829669952393,30.040000915527344,0.5403702855110168,6473,,,,,73355583,4318742,
2017-01-05,1771.3037109375,5621.43017578125,-37.83733367919922,144.96636962890625,-37.77967071533203,145.19354248046875,2.6994359493255615,30.490419387817383,0.5,8485,,,,,72181624,5393639,
2017-01-06,1786.1549072265625,5356.80908203125,-37.83485412597656,144.84632873535156,-37.66853713989258,145.18844604492188,5.844272613525391,52.01005935668945,0.5044798851013184,8792,,,,,67837719,5572964,
2017-01-07,1557.091552734375,1378.6861572265625,-37.8378791809082,144.96591186523438,-37.775516510009766,145.19142150878906,1.8655227422714233,29.890106201171875,0.5003998279571533,2481,,,,,75047612,1312729,
2017-01-08,1636.9324951171875,2080.0908203125,-37.893428802490234,145.07720947265625,-37.78718185424805,145.2149200439453,5.757869720458984,29.139999389648438,0.5063595175743103,4350,,,,,72584631,2835202,
2017-01-09,1611.762451171875,1668.6600341796875,-37.83085632324219,144.84486389160156,-37.66775894165039,145.18727111816406,3.5140364170074463,29.020015716552734,0.5,3645,,,,,74253090,2347730,
2017-01-10,1736.616455078125,3814.004638671875,1.365174651145935,14.266742706298828,50.11411666870117,103.98995971679688,12.025522232055664,21.380020141601562,1.0800000429153442,6833,,,,,69621885,4718243,
2017-01-11,1886.3912353515625,5821.9384765625,48.81156539916992,14.312372207641602,50.09787368774414,14.738844871520996,5.030055999755859,40.210079193115234,0.5001000165939331,10412,,,,,61665363,6787765,334459
2017-01-12,2065.197021484375,9842.2548828125,48.81048583984375,14.313679695129395,50.09422302246094,14.737515449523926,4.123121738433838,41.280269622802734,0.5261178612709045,17230,,,,,61387093,11001722,
2017-01-13,1904.7669677734375,7357.6953125,50.07568359375,12.87203311920166,50.231971740722656,14.445648193359375,3.6464874744415283,28.542400360107422,0.5,12410,,,,,62899149,7807109,
2017-01-14,2007.558349609375,9019.84375,50.075504302978516,12.536704063415527,55.70389938354492,14.443648338317871,11.010881423950195,123.77017974853516,0.5,14537,,,,,54529838,9876957,
2017-01-15,1990.1820068359375,8014.71337890625,55.66166305541992,12.558303833007812,55.705020904541016,12.590965270996094,1.0439784526824951,12.210921287536621,0.5008991956710815,15028,,,,,70117769,9570725,
2017-01-16,1914.9302978515625,7312.7255859375,55.663238525390625,12.532958030700684,55.69336700439453,12.5866117477417,3.5693135261535645,17.420026779174805,0.5,13687,,,,,72340096,8136298,
2017-01-17,1941.161865234375,7312.16357421875,55.62771224975586,5.227414131164551,60.39812088012695,12.652059555053711,6.715590000152588,33.34000778198242,0.563027560710907,16003,,,,,58167509,8287423,148346
2017-01-18,1699.5211181640625,2809.57275390625,60.288848876953125,5.224263668060303,63.45489501953125,10.918264389038086,2.9140663146972656,18.140003204345703,0.5099019408226013,6023,,,,,70736997,3988580,
2017-01-19,1837.0963134765625,6490.38916015625,63.421836853027344,10.37306022644043,63.45574951171875,10.45620059967041,2.0494542121887207,18.14278221130371,0.5001000165939331,11878,,,,,59865395,6611295,
2017-01-20,1809.662841796875,5959.32763671875,60.05263137817383,5.2266435623168945,63.4561767578125,10.923864364624023,7.109404563903809,175.8712615966797,0.5015974640846252,10168,,,,,62442479,6094008,
2017-01-21,1799.1925048828125,5294.83544921875,60.37601089477539,5.319516658782959,60.86393737792969,7.1421380043029785,2.6228675842285156,24.82115936279297,0.5199999809265137,9404,,,,,68074156,5654845,70416
2017-01-22,1626.3353271484375,2251.87109375,52.305328369140625,4.764358997344971,60.989013671875,7.184126853942871,3.81459379196167,25.9400691986084,0.6207253932952881,5844,,,,,57694913,2633139,
2017-01-23,1754.6624755859375,4259.35546875,38.69614028930664,-9.206916809082031,40.63035583496094,-8.482831001281738,5.205057621002197,41.7518196105957,0.5,6979,,,,,63758319,4039824,439392
2017-01-24,1825.2403564453125,5762.76953125,38.713897705078125,-9.396869659423828,41.15868377685547,-8.478044509887695,8.167024612426758,38.2402229309082,0.5001000165939331,10600,,,,240578,51797843,6119755,
2017-01-25,1948.654541015625,7471.1103515625,38.69457244873047,-9.398527145385742,41.36033248901367,2.1300058364868164,3.8177661895751953,32.4301872253418,0.5,12830,,,,,60708019,8769535,
2017-01-26,1789.7635498046875,5841.03955078125,41.36970520019531,2.146453857421875,41.39442443847656,2.1776366233825684,1.7049139738082886,12.020000457763672,0.5,8825,,,,,73982489,5598136,
2017-01-27,1986.499755859375,9375.58203125,41.27043151855469,-0.8817424774169922,41.68008041381836,2.175861358642578,9.041986465454102,34.65028381347656,0.5024937987327576,13855,,,,,59673550,9310488,
2017-01-28,1812.0557861328125,5187.78515625,40.405391693115234,-3.713864326477051,41.671546936035156,-0.8807348012924194,5.659206390380859,34.930240631103516,0.5,10054,,,,,58611250,6160379,
2017-01-29,1876.2445068359375,5771.6240234375,40.41861343383789,-3.706512451171875,52.554141998291016,13.412520408630371,4.473738670349121,31.410057067871094,0.5069516897201538,9897,,,,,61879631,7336302,
2017-01-30,1736.2320556640625,4705.4287109375,52.497982025146484,13.315666198730469,52.531131744384766,13.41805648803711,1.1537829637527466,12.141487121582031,0.5,7878,,,,,75517179,4681104,
2017-01-31,1807.119873046875,4384.23779296875,51.333988189697266,-0.4890686273574829,52.555335998535156,13.403131484985352,4.2137250900268555,216.72999572753906,0.6243396401405334,10211,,,,,58375014,6080490,
2017-02-01,1556.3570556640625,820.875244140625,-37.83485412597656,55.371307373046875,25.244091033935547,145.18844604492188,10.910308837890625,28.94000244140625,0.5813776254653931,1709,,,,,50503669,1298727,
2017-02-02,1736.4119873046875,4682.7099609375,-37.83587646484375,145.12271118164062,-37.78070831298828,145.1942596435547,6.538280963897705,21.330284118652344,0.5099999904632568,5090,64.49718475341797,66.0,63.0,,70683434,1830038,1038787
2017-02-03,1657.870361328125,3597.3955078125,-37.836631774902344,144.96463012695312,-37.78902816772461,145.18844604492188,5.445041179656982,28.190044403076172,0.5024937987327576,6106,,,,,75656124,3829525,
2017-02-04,1474.229248046875,113.03752136230469,-37.83485412597656,145.12599182128906,-37.81254959106445,145.1936492919922,3.0427443981170654,21.550521850585938,0.75,807,64.0,64.0,64.0,,80484463,215364,
2017-02-05,1562.4017333984375,1810.357177734375,-37.83485412597656,144.96363830566406,-37.782752990722656,145.18844604492188,6.6346354484558105,28.90999984741211,0.5200961232185364,2945,,,,,78634078,1832136,
2017-02-06,1636.0169677734375,3759.49560546875,-37.83485412597656,144.96560668945312,-37.779571533203125,145.18844604492188,3.113208770751953,27.500879287719727,0.5099999904632568,5256,,,,,74205254,3223900,
2017-02-07,1675.922119140625,4410.3623046875,-37.82974624633789,144.96578979492188,-37.77954864501953,145.1859588623047,2.728825807571411,29.147701263427734,0.5,6927,,,,,72545918,4015874,
2017-02-08,1682.0802001953125,3587.82958984375,-37.83712387084961,144.9658966064453,-37.77985763549805,145.1897735595703,4.369251251220703,30.13047981262207,0.5643580555915833,5999,,,,,72245261,3889653,144547
2017-02-09,1788.3172607421875,5444.36474609375,-37.843204498291016,144.9725341796875,-37.80987548828125,145.18801879882812,7.420869827270508,21.079999923706055,0.5099999904632568,9795,,,,,69747987,6327524,
2017-02-10,1809.739501953125,5946.2744140625,-37.83485412597656,144.9620361328125,-37.78397750854492,145.18850708007812,7.925392150878906,28.290029525756836,0.6000000238418579,9811,,,,,70893053,6190012,162253
2017-02-11,1541.75732421875,895.5233764648438,-37.88105392456055,145.14564514160156,-37.81019973754883,145.2858123779297,3.621570348739624,24.989999771118164,0.5048762559890747,1955,,,,,78339578,1447638,
2017-02-12,1607.42333984375,2361.308349609375,-37.83673858642578,144.96258544921875,-37.77977752685547,145.19354248046875,2.538335084915161,31.371843338012695,0.5,3454,,,,,74535941,2649754,
2017-02-13,1618.492919921875,2474.659912109375,-37.83102035522461,144.9725799560547,-37.79768371582031,145.18597412109375,2.6935179233551025,28.69000244140625,0.5044799447059631,4516,,,,,75893550,2880551,
2017-02-14,1632.495361328125,3050.926025390625,-37.83485412597656,144.96432495117188,-37.780067443847656,145.18844604492188,3.1947219371795654,29.070207595825195,0.5015974640846252,5158,,,,,75501852,3225187,
2017-02-15,1570.599853515625,1775.194580078125,-37.830047607421875,144.964111328125,-37.80974197387695,145.1845245361328,5.126238822937012,20.75002098083496,0.5,3368,,,,,78808573,2024248,
2017-02-16,1740.342041015625,5622.8603515625,-37.903079986572266,144.96185302734375,-37.772159576416016,145.18556213378906,3.0354206562042236,28.810001373291016,0.5246903300285339,8410,,,,,72631024,5274732,
2017-02-17,1762.7738037109375,5543.2705078125,-37.83485412597656,144.96165466308594,-37.78229904174805,145.18844604492188,3.2347512245178223,35.779998779296875,0.5024937987327576,8876,,,,,71071942,5810611,
2017-02-18,1604.2086181640625,2263.220947265625,-37.88697052001953,145.02659606933594,-37.77981948852539,145.18844604492188,4.0712571144104,30.53032112121582,0.5,4108,,,,,74793002,2660253,
2017-02-19,1480.7001953125,205.7295684814453,-37.880821228027344,145.1646728515625,-37.82838439941406,145.2149200439453,5.184000492095947,20.320119857788086,0.5099999904632568,645,,,,,82762089,239462,
2017-02-20,1686.595947265625,4067.75927734375,-37.829795837402344,144.96202087402344,-37.80670166015625,145.183837890625,2.03871488571167,19.740253448486328,0.5,7001,,,,,74875175,4313807,
2017-02-21,1680.4337158203125,3630.80615234375,-37.8390007019043,144.9602508544922,-37.792510986328125,145.18359375,4.693583965301514,17.969999313354492,0.5000999569892883,6868,,,,,70846322,4182206,
2017-02-22,1699.2042236328125,4123.47021484375,-37.83485412597656,144.9566192626953,-37.77992248535156,145.18887329101562,4.785846710205078,28.950389862060547,0.5059643983840942,8022,,,,,73286394,4214809,105524
2017-02-23,1631.780029296875,3260.175537109375,-37.83562469482422,144.96775817871094,-37.81046676635742,145.21360778808594,7.390103816986084,25.420568466186523,0.5,5565,,,,,74028301,3233390,
2017-02-24,1765.46240234375,5537.0205078125,-37.83485412597656,144.96188354492188,-37.80971145629883,145.18844604492188,3.079385995864868,21.88027572631836,0.550000011920929,9633,,,,,72675711,5872235,
2017-02-25,1719.8419189453125,4903.677734375,-37.836830139160156,145.17233276367188,-37.81538391113281,145.19427490234375,5.519001007080078,20.1200008392334,0.5003998279571533,8818,,,,,69052901,4792310,76829
2017-02-26,1544.22900390625,1030.7886962890625,-37.84199905395508,145.12046813964844,-37.81144332885742,145.22976684570312,3.3173511028289795,22.04058074951172,0.5103920102119446,2530,,,,,78139337,1502693,
2017-02-27,1675.5272216796875,3435.25,-37.82933807373047,144.964111328125,-37.799232482910156,145.1859893798828,5.698652267456055,28.35025405883789,0.5400000214576721,6200,,,,,74380413,4055562,
2017-02-28,1672.18798828125,3484.59765625,-37.83326721191406,144.97146606445312,-37.81186294555664,145.1878662109375,3.1792166233062744,19.5,0.5001000165939331,5963,,,,,75183315,4009406,
2017-03-01,1667.132080078125,3935.400634765625,-37.83037567138672,144.9661407470703,-37.779563903808594,145.19351196289062,3.6239755153656006,33.34000015258789,0.5028916597366333,6471,,,,,73822649,3919145,
2017-03-02,1677.6842041015625,3993.36669921875,-37.839290618896484,144.96347045898438,-37.77888107299805,145.18617248535156,3.926438570022583,29.30008316040039,0.5099019408226013,6724,,,,,74433448,4073581,
2017-03-03,1750.0240478515625,4530.17529296875,-37.83485412597656,144.97181701660156,-37.81155014038086,145.18844604492188,3.466435670852661,22.472572326660156,0.5103920102119446,7898,,,,,70214187,5405591,72691
2017-03-04,1580.68017578125,1178.45947265625,-37.85469436645508,145.09544372558594,-37.81615447998047,145.19436645507812,3.9579970836639404,23.330137252807617,0.5699999928474426,3424,,,,,77462145,2218619,
2017-03-05,1645.911865234375,3040.033447265625,-37.91117858886719,144.96389770507812,-37.770111083984375,145.18844604492188,3.257948637008667,33.290016174316406,0.5099999904632568,5463,,,,,69467935,3506941,
2017-03-06,1705.05078125,4266.0419921875,-37.8299446105957,144.96588134765625,-37.77885437011719,145.18565368652344,3.3752176761627197,28.950763702392578,0.5099999904632568,6115,,,,,74964660,3218136,361525
2017-03-07,1725.23193359375,5065.45947265625,-37.837242126464844,144.96311950683594,-37.785919189453125,145.18621826171875,3.0740909576416016,31.790266036987305,0.5,7783,,,,,74049615,4983234,
2017-03-08,1601.3594970703125,2467.390380859375,-37.8323974609375,144.96551513671875,-37.779685974121094,145.19664001464844,4.484544277191162,27.721036911010742,0.5186521410942078,4698,,,,,73594126,2632598,
2017-03-09,1630.8751220703125,2836.421875,-37.83600616455078,144.92135620117188,-37.80542755126953,145.18600463867188,6.070844650268555,19.860000610351562,0.5003998279571533,5493,,,,,73501790,3213837,
2017-03-10,1758.9783935546875,5766.6533203125,-37.828739166259766,144.9640655517578,-37.77940368652344,145.18553161621094,3.0749351978302,31.72040367126465,0.5015974640846252,9528,,,,,73979635,5738576,
2017-03-11,1610.958984375,2468.122802734375,-37.8968505859375,145.08018493652344,-37.82795715332031,145.18450927734375,6.712495803833008,21.3602352142334,0.5008991956710815,4431,,,,,75386800,2822459,
2017-03-12,1609.40576171875,2811.277587890625,-37.84734344482422,144.9427490234375,-37.78591537475586,145.1857452392578,4.544533729553223,30.450000762939453,0.5,4603,,,,,67165059,2791742,
2017-03-13,1468.9293212890625,4.358775615692139,-37.83485412597656,145.18284606933594,-37.827144622802734,145.18844604492188,1.5954843759536743,6.716010570526123,0.5385164618492126,330,,,,,85530517,13440,
2017-03-14,1625.11962890625,2662.06982421875,-37.82884216308594,144.9726104736328,-37.81092834472656,145.18453979492188,7.583462715148926,18.300392150878906,0.5124451518058777,5002,,,,,76905371,3085205,
2017-03-15,1670.958251953125,3635.522705078125,-37.82905578613281,144.96983337402344,-37.810611724853516,145.19371032714844,3.1544957160949707,22.44830894470215,0.5048762559890747,5979,,,,,76516674,3473711,205469
2017-03-16,1673.7166748046875,3050.780029296875,-37.82975769042969,144.96194458007812,-37.8104362487793,145.1842041015625,9.27623462677002,28.170143127441406,0.5,6581,,,,,74676018,4063670,
2017-03-17,1599.347900390625,2340.166259765625,-37.83603286743164,144.97055053710938,-37.81087875366211,145.1959686279297,5.219038009643555,21.48052215576172,0.6198386549949646,4474,,,,,76059608,2592821,
2017-03-18,1560.9342041015625,987.6751708984375,-37.8533935546875,144.97421264648438,-37.779998779296875,145.18844604492188,2.8140509128570557,30.510000228881836,0.5099999904632568,3434,,,,,56984090,1833084,
2017-03-19,1474.9017333984375,29.15121078491211,-37.8360595703125,145.17710876464844,-37.826534271240234,145.18844604492188,1.283567190170288,3.930000066757202,0.573846697807312,449,,,,,81502638,131557,
2017-03-20,1677.235107421875,3649.783203125,-37.82941818237305,144.97137451171875,-37.79798889160156,145.18539428710938,4.943717956542969,29.300382614135742,0.5,6040,,,,,76200905,3992949,
2017-03-21,1898.9385986328125,7484.44287109375,-37.83221435546875,144.9611358642578,-37.77996826171875,145.18572998046875,3.9985737800598145,30.440370559692383,0.5015974640846252,13444,,,,,65519000,8503684,
2017-03-22,1696.0980224609375,4076.768798828125,-37.82903289794922,144.96279907226562,-37.8096809387207,145.1837158203125,3.4542250633239746,20.340038299560547,0.5234500765800476,7328,,,,,73876006,4327703,71071
2017-03-23,1691.5225830078125,3338.21044921875,-37.829524993896484,144.964111328125,-37.80670166015625,145.184814453125,1.7918344736099243,20.340009689331055,0.5003998279571533,5978,,,,,77865072,3489157,193541
2017-03-24,1690.0528564453125,4274.52197265625,-37.83485412597656,144.9663848876953,-37.8113899230957,145.18844604492188,4.634251594543457,46.99665451049805,0.5,7157,,,,,76048568,4125480,67487
2017-03-25,1700.5970458984375,3635.7314453125,-37.8367805480957,144.95260620117188,-37.78166580200195,145.1936798095703,3.499462604522705,29.340551376342773,0.5,6605,,,,,66495021,4595303,
2017-03-26,1573.3748779296875,1533.364501953125,-37.88656997680664,145.0793914794922,-37.82313537597656,145.18516540527344,2.4583804607391357,23.18000030517578,0.5632051229476929,3674,,,,,73714641,2069489,
2017-03-27,1597.4451904296875,2077.010498046875,-37.83485412597656,144.97169494628906,-37.79922103881836,145.1911163330078,7.867119312286377,26.86006736755371,0.5021951794624329,4476,,,,,76155736,2555177,
2017-03-28,1686.2413330078125,3925.318603515625,-37.83485412597656,144.96949768066406,-37.81194305419922,145.18844604492188,4.035280227661133,21.65999984741211,0.5099999904632568,6426,,,,,72569094,4218473,
2017-03-29,1552.7100830078125,1192.8565673828125,-37.84257888793945,145.1201934814453,-37.81679916381836,145.18785095214844,5.2617082595825195,22.021099090576172,0.5,2498,,,,,78142122,1651150,
2017-03-30,1737.388671875,5563.53564453125,-37.8314208984375,144.9715576171875,-37.81024169921875,145.2299346923828,4.790230751037598,23.620019912719727,0.5048762559890747,8774,,,,,73571315,5312965,
2017-03-31,1814.0028076171875,6088.6064453125,-37.83485412597656,144.94400024414062,-37.809024810791016,145.19407653808594,4.491506099700928,19.320127487182617,0.5,9713,,,,,71533349,5855341,342431
2017-04-01,1492.7822265625,350.10894775390625,-37.83030700683594,145.17555236816406,-37.81570816040039,145.1938018798828,4.609263896942139,19.64000129699707,0.6299999952316284,1233,,,,,82544876,485191,
2017-04-02,1717.362548828125,3998.554931640625,-37.83516311645508,145.0561065673828,-37.7871208190918,145.18844604492188,2.5445213317871094,28.520044326782227,0.5059643983840942,6282,,,,,69132725,2444610,178605
2017-04-03,1539.4322509765625,1029.399658203125,-37.83485412597656,144.95791625976562,-37.775299072265625,145.18844604492188,6.45803689956665,30.130001068115234,0.5044799447059631,2175,,,,,68086296,1407829,
2017-04-04,1657.376953125,3980.64990234375,-37.82955551147461,144.97146606445312,-37.81175994873047,145.1841278076172,3.805514335632324,17.76007080078125,0.5299999713897705,6024,,,,,76611961,3604832,
2017-04-05,1660.6976318359375,2848.000732421875,-37.841827392578125,144.97328186035156,-37.811214447021484,145.18592834472656,4.65655517578125,21.940385818481445,0.5899999737739563,5479,,,,,75026929,3731543,
2017-04-06,1634.6483154296875,2815.498046875,-37.83927536010742,144.94723510742188,-37.778751373291016,145.1854705810547,4.630166053771973,30.85013198852539,0.52801513671875,5415,,,,,71721453,3222413,
2017-04-07,1805.206787109375,5721.58203125,-37.880924224853516,144.96347045898438,-37.79059600830078,145.18569946289062,3.11558198928833,29.60004234313965,0.5203844904899597,10045,,,,,69617930,6560330,
2017-04-08,1635.7733154296875,2296.945068359375,-37.886898040771484,145.07870483398438,-37.82748794555664,145.1855926513672,3.1328775882720947,20.692174911499023,0.6113100647926331,5941,,,,,76462591,3313234,
2017-04-09,1527.071533203125,1100.0206298828125,-37.83612823486328,145.161865234375,-37.82781982421875,145.18418884277344,4.8693718910217285,17.450929641723633,0.6628724932670593,2303,,,,,81998990,1073858,
2017-04-10,1625.3544921875,2974.376220703125,-37.82902908325195,144.96578979492188,-37.779624938964844,145.1858367919922,3.090245246887207,29.43024444580078,0.5199999809265137,5487,,,,,72410047,3076840,
2017-04-11,1634.42041015625,2917.66650390625,-37.838043212890625,144.9707794189453,-37.81087875366211,145.18844604492188,4.324464797973633,17.71000099182129,0.50803542137146,5255,,,,,76598059,3283157,
2017-04-12,1653.4500732421875,3169.20751953125,-37.829410552978516,144.9722442626953,-37.81071090698242,145.1844024658203,2.0076000690460205,18.860004425048828,0.5921148061752319,5784,,,,,75208633,3573325,
2017-04-13,1766.169677734375,5078.0458984375,-37.887020111083984,144.9715576171875,-37.80670166015625,145.18556213378906,13.54818058013916,23.080007553100586,0.6100819706916809,8382,,,,,71022068,5892180,
2017-04-14,1484.2833251953125,149.4374542236328,-37.910884857177734,145.1438446044922,-37.81702423095703,145.19403076171875,3.8734519481658936,22.06153106689453,0.7306162118911743,616,,,,,82557133,317105,
2017-04-15,1856.744140625,6111.31201171875,-37.85615921020508,144.95962524414062,-37.77861404418945,145.23072814941406,3.404984951019287,31.54002571105957,0.5199999809265137,11130,,,,,67697962,7599442,
2017-04-16,1686.2987060546875,3075.138671875,-37.931949615478516,145.08004760742188,-37.8282470703125,145.18844604492188,2.995251178741455,23.870075225830078,0.5348831415176392,6189,,,,,74758377,4312514,
2017-04-17,1548.7247314453125,1254.7587890625,-37.83485412597656,144.9588165283203,-37.779869079589844,145.18844604492188,4.50023889541626,30.270423889160156,0.5001000165939331,1697,,,,,79990051,1144461,120397
2017-04-18,1703.67138671875,4000.503662109375,-37.83485412597656,144.96517944335938,-37.81043243408203,145.18844604492188,6.32252311706543,23.710102081298828,0.699999988079071,8554,,,,,75886212,4463671,83213
2017-04-19,1687.5091552734375,3641.84619140625,-37.82890701293945,144.96322631835938,-37.81201934814453,145.1837615966797,2.8944971561431885,17.030210494995117,0.5261178612709045,6796,,,,,75406753,3959080,141223
