Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Inactive duration (ms),Walking duration (ms)
17:30:00.000+10:00,17:45:00.000+10:00,58.43941879272461,1057.6866455078125,-37.813438415527344,144.9677734375,-37.81132507324219,144.97509765625,1.490577220916748,4.921788215637207,0.800000011920929,1415,,,,,46687,853313
17:45:00.000+10:00,18:00:00.000+10:00,20.892385482788086,55.24382019042969,-37.81303787231445,144.96713256835938,-37.812923431396484,144.96726989746094,,,,71,,,,,789282,110718
18:00:00.000+10:00,18:15:00.000+10:00,15.294270515441895,,-37.812923431396484,144.96713256835938,-37.812923431396484,144.96713256835938,,,,,,,,,900000,
18:15:00.000+10:00,18:30:00.000+10:00,22.393821716308594,186.75167846679688,-37.813514709472656,144.96554565429688,-37.812870025634766,144.96726989746094,,,,312,,,,,722547,140413
18:30:00.000+10:00,18:45:00.000+10:00,54.94407272338867,780.3770751953125,-37.81570816040039,144.96324157714844,-37.81214904785156,144.96502685546875,,,,1312,,,,,115817,784183
18:45:00.000+10:00,19:00:00.000+10:00,37.0274543762207,443.2574462890625,-37.81704330444336,144.96530151367188,-37.81603240966797,144.96893310546875,4.471932411193848,5.151174545288086,3.7926902770996094,681,,,,,114012,429833
19:00:00.000+10:00,19:15:00.000+10:00,15.294270515441895,,-37.85447311401367,144.9576873779297,-37.819828033447266,144.9800567626953,11.31842041015625,18.330068588256836,2.7735354900360107,,,,,,,
19:15:00.000+10:00,19:30:00.000+10:00,15.294270515441895,,-37.876060485839844,144.994140625,-37.856910705566406,145.0453643798828,15.128933906555176,21.10028648376465,0.637887179851532,,,,,,,
19:30:00.000+10:00,19:45:00.000+10:00,40.42060089111328,524.179931640625,-37.88715744018555,145.0794219970703,-37.884769439697266,145.0864715576172,1.2029166221618652,1.399999976158142,0.8799999952316284,816,,,,,337815,488060
19:45:00.000+10:00,20:00:00.000+10:00,21.8299560546875,135.7381591796875,-37.8856086730957,145.0829620361328,-37.8848876953125,145.08404541015625,,,,230,,,,,266514,129261
20:00:00.000+10:00,20:15:00.000+10:00,42.86219787597656,468.5389404296875,-37.887271881103516,145.08184814453125,-37.88483810424805,145.08428955078125,,,,725,,,,,,545231
20:15:00.000+10:00,20:30:00.000+10:00,26.2415828704834,106.48584747314453,-37.88715744018555,145.0807647705078,-37.88697052001953,145.0818634033203,,,,289,,,,,70585,216513
20:30:00.000+10:00,20:45:00.000+10:00,32.66724395751953,363.4967956542969,-37.88774871826172,145.07720947265625,-37.8863525390625,145.08151245117188,0.6736468076705933,0.6736468076705933,0.6736468076705933,529,,,,,177460,343598
20:45:00.000+10:00,21:00:00.000+10:00,27.303836822509766,190.0166473388672,-37.88700485229492,145.07940673828125,-37.84934997558594,145.10995483398438,11.903642654418945,17.300649642944336,1.2000000476837158,279,,,,,60105,237522
21:00:00.000+10:00,21:15:00.000+10:00,21.059240341186523,58.53213119506836,-37.85537338256836,145.12144470214844,-37.82856750488281,145.1841278076172,13.9348783493042,19.590063095092773,3.4058773517608643,123,,,,,127032,114018
21:15:00.000+10:00,21:30:00.000+10:00,15.294271469116211,,-37.83485412597656,145.18231201171875,-37.82805252075195,145.18844604492188,1.2450000047683716,1.25,1.2400000095367432,34,,,,,842246,
21:30:00.000+10:00,21:45:00.000+10:00,15.294271469116211,,-37.83485412597656,145.18360900878906,-37.82858657836914,145.18844604492188,,,,,,,,,900000,
21:45:00.000+10:00,22:00:00.000+10:00,15.294271469116211,,-37.83485412597656,145.18170166015625,-37.828155517578125,145.18844604492188,,,,3,,,,,900000,
22:00:00.000+10:00,22:15:00.000+10:00,15.294271469116211,,-37.828590393066406,145.18365478515625,-37.828590393066406,145.18365478515625,,,,,,,,,900000,
22:15:00.000+10:00,22:30:00.000+10:00,15.294271469116211,,,,,,,,,2,,,,,900000,
22:30:00.000+10:00,22:45:00.000+10:00,15.294271469116211,,-37.82864761352539,145.18368530273438,-37.82857894897461,145.18368530273438,,,,,,,,,900000,
22:45:00.000+10:00,23:00:00.000+10:00,15.294271469116211,,,,,,,,,,,,,,900000,
23:00:00.000+10:00,23:15:00.000+10:00,15.294271469116211,,,,,,,,,,,,,,900000,
23:15:00.000+10:00,23:30:00.000+10:00,15.294271469116211,,,,,,,,,,,,,,900000,
23:30:00.000+10:00,23:45:00.000+10:00,15.294271469116211,,,,,,,,,,,,,,900000,
23:45:00.000+10:00,00:00:00.000+10:00,15.294271469116211,,,,,,,,,,,,,,900000,
